review,sentiment_label,sentiment_score,identified_theme
I wish dark mode feature is add as an option but it's good app,positive,0.9998013377189636,"app, wow, banking, amazing, work"
"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",positive,0.9995073080062866,"app, wow, banking, amazing, work"
"The Dashen Super App is a game-changer in digital banking, offering a seamless and convenient experience. With its user-friendly interface, fast transactions, and a wide range of financial services, it simplifies banking for customers. Features like bill payments, fund transfers, mobile top-ups, and loan applications make it an all-in-one solution. Plus, its security measures ensure safe and reliable Experiance effortless banking",positive,0.9977291226387024,"app, wow, banking, amazing, work"
ከጰነጨየጠ,negative,0.6970565915107727,"app, wow, banking, amazing, work"
"It has good feature. But, it is Very Slow! difficult to pay or receive. The Speed should be improved, else I didn't recommend.",negative,0.9960646033287048,"app, wow, banking, amazing, work"
Excellent app,positive,0.9998356103897095,"app, wow, banking, amazing, work"
አፕልኬሽኑ አሪፍ ሆኖ ሳለ ቴሌብር ወደራስ ብቻ ለምን ሆነ እንደ ድሮው ለሰውም መላክ ቢቻል,negative,0.9528433680534363,"app, wow, banking, amazing, work"
No good,negative,0.9996987581253052,"good, good app, app, good good, need"
Wow amazing app,positive,0.9998513460159302,"app, wow, banking, amazing, work"
best platform... Please avoid otp,positive,0.9228948950767517,"app, wow, banking, amazing, work"
Super smart app.,positive,0.9997984766960144,"super, dashen, easy, bank, dashen bank"
best 👍👍,positive,0.9997019171714783,"good, good app, app, good good, need"
I don't know what happens but the application is not send verification pass code you should fix that,negative,0.9973721504211426,"app, wow, banking, amazing, work"
This app doesn't work on my phone my phone is Samsung Galaxy s7 android version 9 All other financial apps work like telebirr CBE M_pesa...,negative,0.9974337220191956,"app, wow, banking, amazing, work"
"Dashen Super app is secure, very easy to use and has more services uniquely like budgeting, chat, IPS...",positive,0.9937819838523865,"super, dashen, easy, bank, dashen bank"
Amazing and user friendly supper app and looking forward the additional features,positive,0.9998486042022705,"app, wow, banking, amazing, work"
it's amazing app i have seen ever,positive,0.9998574256896973,"app, wow, banking, amazing, work"
One star deducted for not to able to transfer to telebirr.,negative,0.9903808236122131,"app, wow, banking, amazing, work"
ጥሩ ነው ግን በደንብ ሊሸሻል ይገባል,negative,0.9046952724456787,"app, wow, banking, amazing, work"
ፍጥነቱ በጣም አሪፍ ነው! እና ቀለል ያለ ነው ! ነገር ግን ተጨማሪ ወደ ቴሌብር ኤጀንት መላኪያ አፕ ቢካተትበት ጥሩ ነው::,negative,0.9328106045722961,"app, wow, banking, amazing, work"
Keep up the good work and pleas add water and electric utility payment,positive,0.9986761212348938,"app, wow, banking, amazing, work"
The app missed some important features 1. It does't show recent transactions 2. Transfer to Telebirr limited to own telebirr 3. The statement does't show running balance,negative,0.9995891451835632,"app, wow, banking, amazing, work"
"Simple, Fast and Easy ⭐⭐⭐🎉",positive,0.9996811151504517,"super, dashen, easy, bank, dashen bank"
"የሚገርም aplication ነው, ነገር ግን ብር ትራንስፈር ሲደረግ ያለ ፒን መሆኑ risk አለው ሁሉ ጊዜ የ ትራንስፈር መደምደሚያ ፒን መሆን አለበት!!!!!!!!!!!!:: አሱ ቢስተካከል 5 star አስከዛው ግን 4 ሰጥቻለው::",negative,0.8565719723701477,"app, wow, banking, amazing, work"
Baankii daashin baankii hudna galeessa galatoomaa isinii woliin jirra Godina jimmaa magaalaa Aggaaroo irraa Muaz Abamecha Abamilki,negative,0.9961472749710083,"app, wow, banking, amazing, work"
Good,positive,0.9998161196708679,"good, good app, app, good good, need"
It doesn't work,negative,0.9997813105583191,"app, wow, banking, amazing, work"
"#Dashen Super App; Super easy to use, secure, and fast transaction. Love it!",positive,0.9998102784156799,"super, dashen, easy, bank, dashen bank"
"I tried the new Dash Bank Super App today, and it's amazingly easy and fun.I recommend you download and use it. You really like it",positive,0.9998507499694824,"super, dashen, easy, bank, dashen bank"
Gud app kegza ga mezmn endze new aind ermjh kedme nachu hlam,negative,0.985221803188324,"app, wow, banking, amazing, work"
"Good app, bad security",positive,0.989300549030304,"good, good app, app, good good, need"
On Transaction page only show sent Transaction. Try to include received transaction.,negative,0.9956958293914795,"app, wow, banking, amazing, work"
Wonderful Application 😍,positive,0.9998589754104614,"app, wow, banking, amazing, work"
I loved it,positive,0.9998809099197388,"app, wow, banking, amazing, work"
አሁን ገና አንድ እርምጃ ቀደማችው,negative,0.8832131028175354,"app, wow, banking, amazing, work"
I am so thankful for having this best app Dashen one step ahead,positive,0.999471127986908,"app, wow, banking, amazing, work"
Not good this app,negative,0.9997790455818176,"good, good app, app, good good, need"
Best app,positive,0.999686598777771,"good, good app, app, good good, need"
Excellent app ever but it needs improvement on speed and transaction lists,negative,0.990936815738678,"app, wow, banking, amazing, work"
Perfect,positive,0.9998517036437988,"app, wow, banking, amazing, work"
"It does not work functional ,",negative,0.9997901320457458,"app, wow, banking, amazing, work"
Ok,positive,0.9997851252555847,"app, wow, banking, amazing, work"
all of dashen bank customers use the application it is good to use,positive,0.9958037734031677,"super, dashen, easy, bank, dashen bank"
Gret experience,negative,0.7600314021110535,"app, wow, banking, amazing, work"
All good we need more,positive,0.9996538162231445,"good, good app, app, good good, need"
"Dashen super app is easy to use, fast and robust",positive,0.9997517466545105,"super, dashen, easy, bank, dashen bank"
it was amazing app.....thank you dashen bank....,positive,0.9998608827590942,"super, dashen, easy, bank, dashen bank"
Dashen bank super app for easy life.,positive,0.7723069190979004,"super, dashen, easy, bank, dashen bank"
Excellent UI/UX and beyond Banking services👍👍,positive,0.9995208978652954,"app, wow, banking, amazing, work"
Send to oher bank የሚለዉ ዉስጥ ገብተን ወደ addisinternational bank ለመላክ አይሰራም ሁለተኛ ደግሞ ወደ cbe birr ለመላክ account number ይጠይቃል ሞባይል ነበር ነዉ መጠየቅ ያለበት ይመስለኛል,negative,0.9945861101150513,"app, wow, banking, amazing, work"
Best,positive,0.9997941851615906,"app, wow, banking, amazing, work"
Just Wow,positive,0.999775230884552,"app, wow, banking, amazing, work"
mobile banking to the next level,positive,0.9409880042076111,"app, wow, banking, amazing, work"
Nice,positive,0.9998552799224854,"nice, nice app, nice application, application, app"
The first 3 star review is me,positive,0.9967767596244812,"app, wow, banking, amazing, work"
Is not working,negative,0.9997809529304504,"app, wow, banking, amazing, work"
"Fast, reliable and user friendly. Amazing chatting features. Keep it up! Always one step ahead!",positive,0.9998725652694702,"app, wow, banking, amazing, work"
V good ❗️,positive,0.9993855953216553,"good, good app, app, good good, need"
"This app is literally the best thing ever The chat banking is so easy just text and it’s done Super smooth, fast, and honestly a life saverIf you haven’t downloaded it yet you’re missing out big time",positive,0.9862456321716309,"super, dashen, easy, bank, dashen bank"
I only see white page,negative,0.9910238981246948,"app, wow, banking, amazing, work"
Excellent banking app for all your needs! Who needs a physical branch when you can use Dashen Bank Super App Instead! I've never had an issue with anything that Dashen Bank Super App haven't handled swiftly and resolved to my satisfaction and above I don't often write reviews but this is an app/bank that I would highly recommended to everyone 💯 👌👍,positive,0.9994206428527832,"super, dashen, easy, bank, dashen bank"
Amizing Application 😍,negative,0.9905142784118652,"app, wow, banking, amazing, work"
Fastest and easy to use,positive,0.9997114539146423,"super, dashen, easy, bank, dashen bank"
Ok,positive,0.9997851252555847,"app, wow, banking, amazing, work"
ጥሩ ነው,negative,0.7850590348243713,"app, wow, banking, amazing, work"
ስም ብቻ 😏,negative,0.8337252736091614,"app, wow, banking, amazing, work"
Exellent app with exellent banking system and exellent bank ever,negative,0.9579959511756897,"app, wow, banking, amazing, work"
Amazing app to use as usual! But why option of transferring to Telebirr and M pesa which was available on Amole app is omitted?? Dasheen is my favourite keep it up.,positive,0.9711757302284241,"app, wow, banking, amazing, work"
Needs some improvement,negative,0.998008668422699,"app, wow, banking, amazing, work"
Amazing,positive,0.999875545501709,"app, wow, banking, amazing, work"
Amazing super app,positive,0.9998658895492554,"super, dashen, easy, bank, dashen bank"
I hope it will be better than amole,positive,0.9969701766967773,"app, wow, banking, amazing, work"
Wly Super App ilove it ❤️ 😍 💖 💕,negative,0.9463614821434021,"super, dashen, easy, bank, dashen bank"
Wow,positive,0.999592125415802,"app, wow, banking, amazing, work"
Dashen yichalal. Ewnetem one step a head,negative,0.9832625389099121,"app, wow, banking, amazing, work"
It has a Good performance but need more upgrade for more performance like when we login account not be fast balance show other thing looking good. Carry on. Thanks so much for Greatest service,positive,0.9967933297157288,"app, wow, banking, amazing, work"
"It is a very wonderful work that has saved its time. That is why it is ""Always one step ahead!""",positive,0.9998805522918701,"app, wow, banking, amazing, work"
“Life-changing!” I can’t imagine going back to traditional banking after using this app. It’s so convenient.,positive,0.9968047142028809,"app, wow, banking, amazing, work"
Pro max,positive,0.9984601736068726,"app, wow, banking, amazing, work"
The most good app and easy,positive,0.9998631477355957,"good, good app, app, good good, need"
"Excellent and user friendly App. Excellence is what makes you always one step ahead. Dashen Bank, Always One Step Ahead !!",positive,0.9998682737350464,"app, wow, banking, amazing, work"
